datetime_utc,open,high,low,close,volume
2025-07-01T02:51:00.000Z,2484.20000000,2485.06000000,2482.69000000,2483.82000000,420.23900000
2025-07-01T02:52:00.000Z,2483.81000000,2486.02000000,2483.61000000,2484.83000000,253.38240000
2025-07-01T02:53:00.000Z,2484.83000000,2485.29000000,2484.17000000,2484.47000000,341.24510000
2025-07-01T02:54:00.000Z,2484.47000000,2484.69000000,2483.28000000,2483.81000000,45.89360000
2025-07-01T02:55:00.000Z,2483.82000000,2485.00000000,2483.81000000,2484.99000000,21.68550000
2025-07-01T02:56:00.000Z,2485.00000000,2485.00000000,2483.45000000,2483.55000000,54.45090000
2025-07-01T02:57:00.000Z,2483.54000000,2483.80000000,2482.39000000,2482.72000000,224.26280000
2025-07-01T02:58:00.000Z,2482.73000000,2483.70000000,2482.73000000,2483.69000000,68.11990000
2025-07-01T02:59:00.000Z,2483.70000000,2483.81000000,2482.73000000,2483.54000000,180.18290000
2025-07-01T03:00:00.000Z,2483.55000000,2485.00000000,2483.24000000,2483.97000000,73.76260000
2025-07-01T03:01:00.000Z,2483.97000000,2484.97000000,2483.96000000,2484.20000000,75.12810000
2025-07-01T03:02:00.000Z,2484.20000000,2484.87000000,2483.87000000,2484.40000000,34.31840000
2025-07-01T03:03:00.000Z,2484.41000000,2484.41000000,2483.80000000,2483.81000000,47.26580000
2025-07-01T03:04:00.000Z,2483.81000000,2485.49000000,2483.81000000,2485.16000000,49.10000000
2025-07-01T03:05:00.000Z,2485.17000000,2485.17000000,2483.96000000,2483.96000000,138.55220000
2025-07-01T03:06:00.000Z,2483.97000000,2485.27000000,2483.97000000,2485.27000000,27.23520000
2025-07-01T03:07:00.000Z,2485.26000000,2485.33000000,2483.17000000,2485.19000000,221.11870000
2025-07-01T03:08:00.000Z,2485.20000000,2486.11000000,2484.83000000,2484.84000000,79.55030000
2025-07-01T03:09:00.000Z,2484.83000000,2484.97000000,2482.81000000,2482.81000000,106.32900000
2025-07-01T03:10:00.000Z,2482.80000000,2482.81000000,2480.70000000,2481.27000000,118.70910000
2025-07-01T03:11:00.000Z,2481.27000000,2481.27000000,2478.91000000,2479.57000000,327.87190000
2025-07-01T03:12:00.000Z,2479.57000000,2482.79000000,2479.57000000,2482.78000000,140.45440000
2025-07-01T03:13:00.000Z,2482.79000000,2483.79000000,2482.78000000,2483.78000000,55.58230000
2025-07-01T03:14:00.000Z,2483.79000000,2484.19000000,2483.74000000,2483.75000000,52.76150000
2025-07-01T03:15:00.000Z,2483.75000000,2484.79000000,2483.75000000,2483.98000000,114.41430000
2025-07-01T03:16:00.000Z,2483.99000000,2486.59000000,2483.56000000,2486.04000000,214.38640000
2025-07-01T03:17:00.000Z,2486.04000000,2486.26000000,2485.68000000,2485.76000000,33.83080000
2025-07-01T03:18:00.000Z,2485.77000000,2485.77000000,2484.58000000,2484.58000000,42.38150000
2025-07-01T03:19:00.000Z,2484.55000000,2486.82000000,2484.33000000,2486.49000000,296.18990000
2025-07-01T03:20:00.000Z,2486.50000000,2487.55000000,2485.82000000,2485.82000000,97.34260000
2025-07-01T03:21:00.000Z,2485.83000000,2486.18000000,2484.10000000,2484.10000000,125.41150000
2025-07-01T03:22:00.000Z,2484.10000000,2486.26000000,2484.10000000,2486.25000000,28.71830000
2025-07-01T03:23:00.000Z,2486.26000000,2487.47000000,2486.26000000,2487.06000000,23.93070000
2025-07-01T03:24:00.000Z,2487.07000000,2487.78000000,2486.85000000,2487.11000000,28.72590000
2025-07-01T03:25:00.000Z,2487.10000000,2487.29000000,2487.10000000,2487.29000000,37.14420000
2025-07-01T03:26:00.000Z,2487.29000000,2488.00000000,2487.06000000,2487.94000000,34.49170000
2025-07-01T03:27:00.000Z,2487.93000000,2487.93000000,2486.66000000,2487.03000000,45.61590000
2025-07-01T03:28:00.000Z,2487.03000000,2487.28000000,2487.03000000,2487.28000000,24.10780000
2025-07-01T03:29:00.000Z,2487.28000000,2487.76000000,2487.27000000,2487.75000000,39.95750000
2025-07-01T03:30:00.000Z,2487.75000000,2487.77000000,2487.16000000,2487.17000000,26.97950000
2025-07-01T03:31:00.000Z,2487.16000000,2487.16000000,2486.36000000,2486.78000000,89.72730000
2025-07-01T03:32:00.000Z,2486.78000000,2486.79000000,2486.57000000,2486.78000000,36.52730000
2025-07-01T03:33:00.000Z,2486.79000000,2486.83000000,2485.50000000,2485.54000000,184.80400000
2025-07-01T03:34:00.000Z,2485.54000000,2485.54000000,2484.39000000,2484.44000000,79.88420000
2025-07-01T03:35:00.000Z,2484.45000000,2484.95000000,2484.28000000,2484.49000000,103.68180000
2025-07-01T03:36:00.000Z,2484.49000000,2484.89000000,2484.34000000,2484.61000000,197.74870000
2025-07-01T03:37:00.000Z,2484.62000000,2484.89000000,2484.61000000,2484.71000000,30.82120000
2025-07-01T03:38:00.000Z,2484.71000000,2484.71000000,2483.89000000,2484.16000000,37.89590000
2025-07-01T03:39:00.000Z,2484.16000000,2484.70000000,2483.34000000,2484.70000000,40.17260000
2025-07-01T03:40:00.000Z,2484.70000000,2485.00000000,2484.50000000,2484.55000000,73.36900000
2025-07-01T03:41:00.000Z,2484.56000000,2484.56000000,2483.49000000,2483.76000000,253.57830000
2025-07-01T03:42:00.000Z,2483.77000000,2483.86000000,2482.80000000,2483.85000000,388.06950000
2025-07-01T03:43:00.000Z,2483.85000000,2484.46000000,2483.63000000,2483.63000000,18.67020000
2025-07-01T03:44:00.000Z,2483.63000000,2484.55000000,2483.43000000,2483.88000000,36.46720000
2025-07-01T03:45:00.000Z,2483.87000000,2483.87000000,2482.44000000,2482.69000000,433.59790000
2025-07-01T03:46:00.000Z,2482.68000000,2484.98000000,2481.96000000,2483.66000000,506.18900000
2025-07-01T03:47:00.000Z,2483.66000000,2484.50000000,2483.10000000,2483.10000000,46.39530000
2025-07-01T03:48:00.000Z,2483.10000000,2483.81000000,2483.10000000,2483.79000000,108.59830000
2025-07-01T03:49:00.000Z,2483.80000000,2483.82000000,2483.38000000,2483.68000000,37.33390000
2025-07-01T03:50:00.000Z,2483.67000000,2485.06000000,2483.67000000,2485.06000000,67.20850000
2025-07-01T03:51:00.000Z,2485.07000000,2486.25000000,2485.07000000,2485.74000000,68.41990000
2025-07-01T03:52:00.000Z,2485.74000000,2485.82000000,2485.48000000,2485.82000000,27.72090000
2025-07-01T03:53:00.000Z,2485.81000000,2485.82000000,2485.51000000,2485.57000000,34.39840000
2025-07-01T03:54:00.000Z,2485.56000000,2486.20000000,2485.52000000,2485.52000000,42.31030000
2025-07-01T03:55:00.000Z,2485.53000000,2486.25000000,2485.51000000,2485.51000000,39.29850000
2025-07-01T03:56:00.000Z,2485.51000000,2485.52000000,2485.06000000,2485.51000000,35.43820000
2025-07-01T03:57:00.000Z,2485.51000000,2485.96000000,2485.51000000,2485.95000000,35.35360000
2025-07-01T03:58:00.000Z,2485.95000000,2485.96000000,2485.30000000,2485.56000000,25.43300000
2025-07-01T03:59:00.000Z,2485.56000000,2485.69000000,2485.08000000,2485.42000000,40.47750000
2025-07-01T04:00:00.000Z,2485.43000000,2485.91000000,2485.30000000,2485.30000000,116.27430000
2025-07-01T04:01:00.000Z,2485.31000000,2485.60000000,2485.09000000,2485.48000000,10.48290000
2025-07-01T04:02:00.000Z,2485.48000000,2485.48000000,2483.96000000,2483.97000000,112.49380000
2025-07-01T04:03:00.000Z,2483.97000000,2484.61000000,2483.95000000,2483.95000000,34.80030000
2025-07-01T04:04:00.000Z,2483.96000000,2484.44000000,2483.81000000,2483.82000000,36.95630000
2025-07-01T04:05:00.000Z,2483.82000000,2484.70000000,2483.80000000,2483.80000000,24.86230000
2025-07-01T04:06:00.000Z,2483.81000000,2483.81000000,2483.00000000,2483.50000000,31.98330000
2025-07-01T04:07:00.000Z,2483.51000000,2483.57000000,2482.80000000,2482.80000000,10.23550000
2025-07-01T04:08:00.000Z,2482.80000000,2483.40000000,2482.80000000,2483.13000000,55.57900000
2025-07-01T04:09:00.000Z,2483.12000000,2483.25000000,2482.85000000,2482.96000000,23.50140000
2025-07-01T04:10:00.000Z,2482.96000000,2483.30000000,2482.76000000,2482.76000000,22.30000000
2025-07-01T04:11:00.000Z,2482.76000000,2482.76000000,2482.62000000,2482.62000000,13.23160000
2025-07-01T04:12:00.000Z,2482.62000000,2482.63000000,2482.60000000,2482.60000000,18.01640000
2025-07-01T04:13:00.000Z,2482.61000000,2482.95000000,2481.59000000,2482.22000000,197.92780000
2025-07-01T04:14:00.000Z,2482.23000000,2484.53000000,2482.22000000,2483.60000000,168.19470000
2025-07-01T04:15:00.000Z,2483.60000000,2483.61000000,2481.00000000,2481.00000000,84.19900000
2025-07-01T04:16:00.000Z,2481.00000000,2481.47000000,2480.50000000,2481.09000000,69.07040000
2025-07-01T04:17:00.000Z,2481.08000000,2481.30000000,2480.48000000,2480.81000000,159.52320000
2025-07-01T04:18:00.000Z,2480.81000000,2480.81000000,2479.41000000,2479.92000000,143.90700000
2025-07-01T04:19:00.000Z,2479.92000000,2481.11000000,2479.92000000,2479.97000000,139.84940000
2025-07-01T04:20:00.000Z,2479.96000000,2482.55000000,2479.79000000,2482.36000000,172.10610000
2025-07-01T04:21:00.000Z,2482.36000000,2483.36000000,2481.24000000,2481.71000000,805.26280000
2025-07-01T04:22:00.000Z,2481.70000000,2481.70000000,2481.23000000,2481.60000000,76.52160000
2025-07-01T04:23:00.000Z,2481.60000000,2481.81000000,2480.85000000,2481.23000000,82.78020000
2025-07-01T04:24:00.000Z,2481.23000000,2481.23000000,2480.30000000,2480.78000000,17.38600000
2025-07-01T04:25:00.000Z,2480.79000000,2480.79000000,2479.12000000,2479.34000000,112.47400000
2025-07-01T04:26:00.000Z,2479.34000000,2479.34000000,2479.13000000,2479.33000000,110.75900000
2025-07-01T04:27:00.000Z,2479.32000000,2479.33000000,2476.10000000,2476.48000000,524.47120000
2025-07-01T04:28:00.000Z,2476.47000000,2477.20000000,2476.14000000,2477.01000000,52.22040000
2025-07-01T04:29:00.000Z,2477.02000000,2478.17000000,2476.79000000,2477.25000000,70.59000000
2025-07-01T04:30:00.000Z,2477.26000000,2478.67000000,2477.01000000,2478.67000000,112.50610000
2025-07-01T04:31:00.000Z,2478.67000000,2478.67000000,2477.79000000,2478.37000000,47.49230000
2025-07-01T04:32:00.000Z,2478.37000000,2478.82000000,2478.37000000,2478.48000000,67.37610000
