datetime_utc,open,high,low,close,volume
2024-07-01T00:24:00.000Z,3440.40000000,3440.40000000,3438.28000000,3438.29000000,67.90760000
2024-07-01T00:25:00.000Z,3438.28000000,3438.29000000,3437.68000000,3438.00000000,44.82370000
2024-07-01T00:26:00.000Z,3438.00000000,3440.00000000,3438.00000000,3440.00000000,76.93270000
2024-07-01T00:27:00.000Z,3439.99000000,3441.00000000,3439.99000000,3440.99000000,25.93340000
2024-07-01T00:28:00.000Z,3440.99000000,3441.77000000,3440.99000000,3441.76000000,38.99470000
2024-07-01T00:29:00.000Z,3441.76000000,3441.77000000,3440.03000000,3440.04000000,114.27270000
2024-07-01T00:30:00.000Z,3440.04000000,3440.48000000,3438.00000000,3438.01000000,117.62620000
2024-07-01T00:31:00.000Z,3438.01000000,3439.40000000,3437.81000000,3439.40000000,123.17680000
2024-07-01T00:32:00.000Z,3439.39000000,3439.50000000,3438.72000000,3439.50000000,26.75470000
2024-07-01T00:33:00.000Z,3439.49000000,3441.65000000,3439.49000000,3441.46000000,216.02860000
2024-07-01T00:34:00.000Z,3441.46000000,3441.52000000,3441.45000000,3441.52000000,62.96520000
2024-07-01T00:35:00.000Z,3441.52000000,3441.52000000,3438.00000000,3438.01000000,119.97120000
2024-07-01T00:36:00.000Z,3438.00000000,3439.99000000,3438.00000000,3439.42000000,69.38540000
2024-07-01T00:37:00.000Z,3439.43000000,3441.00000000,3439.42000000,3440.70000000,76.90120000
2024-07-01T00:38:00.000Z,3440.69000000,3441.19000000,3440.69000000,3440.92000000,17.89600000
2024-07-01T00:39:00.000Z,3440.92000000,3442.23000000,3440.92000000,3441.26000000,122.97770000
2024-07-01T00:40:00.000Z,3441.25000000,3443.55000000,3441.25000000,3443.55000000,117.45010000
2024-07-01T00:41:00.000Z,3443.56000000,3444.74000000,3443.56000000,3444.42000000,101.20930000
2024-07-01T00:42:00.000Z,3444.42000000,3444.42000000,3443.00000000,3443.00000000,48.72070000
2024-07-01T00:43:00.000Z,3443.01000000,3443.01000000,3442.00000000,3442.42000000,40.03020000
2024-07-01T00:44:00.000Z,3442.42000000,3442.98000000,3441.62000000,3441.63000000,48.14690000
2024-07-01T00:45:00.000Z,3441.62000000,3443.90000000,3441.50000000,3443.52000000,100.04090000
2024-07-01T00:46:00.000Z,3443.45000000,3443.45000000,3443.00000000,3443.01000000,13.68170000
2024-07-01T00:47:00.000Z,3443.00000000,3443.01000000,3442.60000000,3442.61000000,31.01550000
2024-07-01T00:48:00.000Z,3442.61000000,3442.99000000,3442.60000000,3442.98000000,94.03200000
2024-07-01T00:49:00.000Z,3442.99000000,3443.42000000,3440.91000000,3440.91000000,131.95870000
2024-07-01T00:50:00.000Z,3440.91000000,3441.50000000,3440.91000000,3440.92000000,69.34450000
2024-07-01T00:51:00.000Z,3440.92000000,3441.19000000,3440.50000000,3440.51000000,213.34360000
2024-07-01T00:52:00.000Z,3440.50000000,3440.73000000,3439.70000000,3440.73000000,96.49510000
2024-07-01T00:53:00.000Z,3440.73000000,3442.00000000,3440.73000000,3442.00000000,116.76090000
2024-07-01T00:54:00.000Z,3441.99000000,3442.00000000,3440.14000000,3440.78000000,668.84680000
2024-07-01T00:55:00.000Z,3440.78000000,3441.20000000,3440.78000000,3441.02000000,79.97410000
2024-07-01T00:56:00.000Z,3441.02000000,3441.02000000,3439.54000000,3439.55000000,121.00670000
2024-07-01T00:57:00.000Z,3439.55000000,3440.85000000,3439.54000000,3440.85000000,39.45760000
2024-07-01T00:58:00.000Z,3440.86000000,3445.41000000,3440.86000000,3444.59000000,236.53160000
2024-07-01T00:59:00.000Z,3444.59000000,3444.60000000,3443.02000000,3443.02000000,96.24390000
2024-07-01T01:00:00.000Z,3443.02000000,3446.00000000,3443.02000000,3445.99000000,261.27870000
2024-07-01T01:01:00.000Z,3446.00000000,3446.00000000,3443.00000000,3443.01000000,174.82760000
2024-07-01T01:02:00.000Z,3443.01000000,3443.01000000,3440.50000000,3442.39000000,133.33620000
2024-07-01T01:03:00.000Z,3442.39000000,3443.80000000,3442.01000000,3443.80000000,42.51690000
2024-07-01T01:04:00.000Z,3443.80000000,3445.62000000,3443.80000000,3445.62000000,70.71600000
2024-07-01T01:05:00.000Z,3445.61000000,3447.99000000,3445.61000000,3447.98000000,123.17820000
2024-07-01T01:06:00.000Z,3447.99000000,3463.06000000,3447.66000000,3462.38000000,2614.70760000
2024-07-01T01:07:00.000Z,3462.38000000,3462.38000000,3458.40000000,3459.80000000,406.94350000
2024-07-01T01:08:00.000Z,3459.81000000,3461.50000000,3457.15000000,3460.79000000,236.09740000
2024-07-01T01:09:00.000Z,3460.78000000,3464.23000000,3459.71000000,3459.81000000,383.59200000
2024-07-01T01:10:00.000Z,3459.80000000,3472.00000000,3458.74000000,3470.06000000,1140.49900000
2024-07-01T01:11:00.000Z,3470.07000000,3479.74000000,3470.02000000,3479.40000000,2805.47780000
2024-07-01T01:12:00.000Z,3479.39000000,3488.75000000,3479.39000000,3488.22000000,3393.69830000
2024-07-01T01:13:00.000Z,3488.05000000,3489.00000000,3482.13000000,3483.16000000,1153.58200000
2024-07-01T01:14:00.000Z,3482.88000000,3490.50000000,3479.12000000,3490.48000000,2167.12600000
2024-07-01T01:15:00.000Z,3490.48000000,3493.33000000,3488.93000000,3492.33000000,1298.13230000
2024-07-01T01:16:00.000Z,3492.32000000,3493.51000000,3489.98000000,3493.26000000,1016.45440000
2024-07-01T01:17:00.000Z,3493.26000000,3494.73000000,3487.40000000,3489.55000000,427.98820000
2024-07-01T01:18:00.000Z,3489.55000000,3492.69000000,3489.55000000,3492.55000000,288.42440000
2024-07-01T01:19:00.000Z,3492.54000000,3493.79000000,3490.40000000,3492.20000000,304.75080000
2024-07-01T01:20:00.000Z,3492.20000000,3497.48000000,3492.20000000,3497.47000000,432.49110000
2024-07-01T01:21:00.000Z,3497.46000000,3499.00000000,3491.55000000,3491.85000000,654.51810000
2024-07-01T01:22:00.000Z,3491.84000000,3495.00000000,3491.40000000,3493.00000000,900.01560000
2024-07-01T01:23:00.000Z,3493.00000000,3494.68000000,3492.13000000,3494.67000000,422.16590000
2024-07-01T01:24:00.000Z,3494.68000000,3500.27000000,3494.67000000,3498.14000000,1282.47080000
2024-07-01T01:25:00.000Z,3498.20000000,3500.00000000,3495.00000000,3498.60000000,567.88040000
2024-07-01T01:26:00.000Z,3498.59000000,3499.22000000,3498.22000000,3499.01000000,175.52520000
2024-07-01T01:27:00.000Z,3499.09000000,3502.71000000,3499.09000000,3500.09000000,772.92280000
2024-07-01T01:28:00.000Z,3500.09000000,3501.56000000,3497.40000000,3498.72000000,625.49350000
2024-07-01T01:29:00.000Z,3498.72000000,3499.00000000,3495.89000000,3496.53000000,120.61420000
2024-07-01T01:30:00.000Z,3496.53000000,3501.00000000,3495.60000000,3498.86000000,478.18640000
2024-07-01T01:31:00.000Z,3498.86000000,3502.24000000,3498.86000000,3499.61000000,206.88500000
2024-07-01T01:32:00.000Z,3499.60000000,3500.55000000,3495.62000000,3499.88000000,218.51900000
2024-07-01T01:33:00.000Z,3499.89000000,3512.76000000,3499.89000000,3501.41000000,1596.67980000
2024-07-01T01:34:00.000Z,3501.41000000,3507.98000000,3501.41000000,3506.60000000,468.46580000
2024-07-01T01:35:00.000Z,3506.60000000,3507.39000000,3505.00000000,3505.95000000,335.92290000
2024-07-01T01:36:00.000Z,3506.04000000,3508.37000000,3505.40000000,3507.84000000,302.21420000
2024-07-01T01:37:00.000Z,3507.89000000,3508.80000000,3504.16000000,3504.17000000,557.60580000
2024-07-01T01:38:00.000Z,3504.17000000,3506.80000000,3503.25000000,3505.44000000,218.02750000
2024-07-01T01:39:00.000Z,3505.44000000,3508.32000000,3505.44000000,3506.05000000,213.66610000
2024-07-01T01:40:00.000Z,3506.05000000,3508.47000000,3506.05000000,3507.82000000,165.94110000
2024-07-01T01:41:00.000Z,3507.83000000,3510.00000000,3506.32000000,3507.11000000,294.84860000
2024-07-01T01:42:00.000Z,3507.11000000,3509.77000000,3507.11000000,3507.83000000,132.97560000
2024-07-01T01:43:00.000Z,3507.82000000,3509.60000000,3507.13000000,3507.70000000,334.42960000
2024-07-01T01:44:00.000Z,3507.70000000,3509.74000000,3507.70000000,3509.74000000,80.03950000
2024-07-01T01:45:00.000Z,3509.74000000,3510.36000000,3506.61000000,3508.77000000,412.78910000
2024-07-01T01:46:00.000Z,3508.80000000,3508.99000000,3505.02000000,3508.30000000,736.34880000
2024-07-01T01:47:00.000Z,3508.31000000,3509.31000000,3506.41000000,3507.22000000,140.70480000
2024-07-01T01:48:00.000Z,3507.22000000,3508.42000000,3506.60000000,3508.06000000,226.04140000
2024-07-01T01:49:00.000Z,3508.07000000,3509.45000000,3507.24000000,3509.45000000,168.58570000
2024-07-01T01:50:00.000Z,3509.44000000,3510.09000000,3508.41000000,3508.59000000,202.63940000
2024-07-01T01:51:00.000Z,3508.60000000,3510.70000000,3508.60000000,3510.69000000,253.64280000
2024-07-01T01:52:00.000Z,3510.70000000,3512.39000000,3510.00000000,3511.79000000,472.04330000
2024-07-01T01:53:00.000Z,3511.80000000,3515.00000000,3511.60000000,3514.64000000,317.55760000
2024-07-01T01:54:00.000Z,3514.64000000,3514.78000000,3512.23000000,3513.76000000,160.10440000
2024-07-01T01:55:00.000Z,3513.76000000,3515.00000000,3513.76000000,3514.01000000,144.87270000
2024-07-01T01:56:00.000Z,3514.00000000,3516.42000000,3514.00000000,3515.60000000,383.63180000
2024-07-01T01:57:00.000Z,3515.60000000,3519.00000000,3515.60000000,3517.90000000,768.03230000
2024-07-01T01:58:00.000Z,3517.90000000,3518.33000000,3517.90000000,3517.91000000,317.50070000
2024-07-01T01:59:00.000Z,3517.91000000,3520.00000000,3517.62000000,3519.40000000,617.94680000
2024-07-01T02:00:00.000Z,3519.40000000,3524.94000000,3517.51000000,3517.80000000,1478.36020000
2024-07-01T02:01:00.000Z,3517.80000000,3517.81000000,3514.00000000,3515.00000000,607.15320000
2024-07-01T02:02:00.000Z,3514.98000000,3515.98000000,3513.12000000,3515.28000000,480.24980000
2024-07-01T02:03:00.000Z,3515.39000000,3517.34000000,3514.86000000,3515.45000000,401.48130000
2024-07-01T02:04:00.000Z,3515.45000000,3516.74000000,3511.76000000,3512.80000000,726.21250000
2024-07-01T02:05:00.000Z,3512.80000000,3514.77000000,3511.69000000,3512.38000000,295.61970000
2024-07-01T02:06:00.000Z,3512.38000000,3513.30000000,3510.70000000,3510.73000000,512.33390000
2024-07-01T02:07:00.000Z,3510.79000000,3514.95000000,3510.43000000,3514.94000000,297.45240000
2024-07-01T02:08:00.000Z,3514.94000000,3515.79000000,3513.36000000,3515.16000000,452.21660000
2024-07-01T02:09:00.000Z,3515.15000000,3517.10000000,3514.80000000,3517.10000000,444.92850000
2024-07-01T02:10:00.000Z,3517.10000000,3519.00000000,3515.60000000,3515.89000000,619.09300000
2024-07-01T02:11:00.000Z,3515.90000000,3516.00000000,3496.02000000,3508.88000000,2400.20770000
2024-07-01T02:12:00.000Z,3508.89000000,3509.25000000,3503.93000000,3505.42000000,715.96810000
2024-07-01T02:13:00.000Z,3505.41000000,3507.60000000,3505.21000000,3505.68000000,283.92230000
2024-07-01T02:14:00.000Z,3505.69000000,3506.00000000,3505.40000000,3505.95000000,138.61220000
2024-07-01T02:15:00.000Z,3505.95000000,3507.36000000,3504.49000000,3505.18000000,309.92830000
2024-07-01T02:16:00.000Z,3505.17000000,3506.74000000,3504.10000000,3506.40000000,102.64240000
2024-07-01T02:17:00.000Z,3506.40000000,3509.23000000,3506.16000000,3506.17000000,318.22340000
2024-07-01T02:18:00.000Z,3506.17000000,3507.27000000,3505.46000000,3506.28000000,85.08200000
2024-07-01T02:19:00.000Z,3506.29000000,3506.99000000,3505.50000000,3506.99000000,120.64190000
2024-07-01T02:20:00.000Z,3507.00000000,3508.43000000,3505.72000000,3505.72000000,108.70600000
2024-07-01T02:21:00.000Z,3505.68000000,3506.01000000,3504.89000000,3505.79000000,224.49140000
2024-07-01T02:22:00.000Z,3505.79000000,3505.79000000,3502.91000000,3504.34000000,397.52860000
2024-07-01T02:23:00.000Z,3504.34000000,3504.34000000,3500.87000000,3500.87000000,246.06960000
2024-07-01T02:24:00.000Z,3500.87000000,3502.00000000,3498.19000000,3499.99000000,371.39430000
2024-07-01T02:25:00.000Z,3500.00000000,3501.78000000,3500.00000000,3501.49000000,136.27380000
2024-07-01T02:26:00.000Z,3501.50000000,3502.50000000,3501.49000000,3502.49000000,106.26700000
2024-07-01T02:27:00.000Z,3502.49000000,3503.50000000,3502.17000000,3502.25000000,186.58360000
2024-07-01T02:28:00.000Z,3502.26000000,3503.50000000,3502.01000000,3503.01000000,55.76110000
2024-07-01T02:29:00.000Z,3503.01000000,3505.13000000,3502.68000000,3504.80000000,182.32100000
2024-07-01T02:30:00.000Z,3504.80000000,3505.08000000,3504.40000000,3504.45000000,104.79230000
2024-07-01T02:31:00.000Z,3504.45000000,3506.80000000,3504.45000000,3505.44000000,266.43910000
2024-07-01T02:32:00.000Z,3505.45000000,3505.84000000,3504.40000000,3504.78000000,148.74890000
2024-07-01T02:33:00.000Z,3504.79000000,3505.36000000,3503.27000000,3503.28000000,167.85350000
2024-07-01T02:34:00.000Z,3503.28000000,3503.28000000,3498.00000000,3499.18000000,332.62560000
2024-07-01T02:35:00.000Z,3499.19000000,3499.19000000,3497.46000000,3498.68000000,143.74270000
2024-07-01T02:36:00.000Z,3498.68000000,3498.69000000,3494.40000000,3495.48000000,403.13830000
2024-07-01T02:37:00.000Z,3495.40000000,3496.20000000,3495.40000000,3496.19000000,45.35110000
2024-07-01T02:38:00.000Z,3496.20000000,3498.04000000,3496.20000000,3498.03000000,66.88810000
2024-07-01T02:39:00.000Z,3498.04000000,3501.07000000,3498.04000000,3501.07000000,154.87150000
2024-07-01T02:40:00.000Z,3501.06000000,3503.46000000,3501.06000000,3503.31000000,184.32460000
2024-07-01T02:41:00.000Z,3503.31000000,3505.35000000,3503.31000000,3503.80000000,284.48230000
2024-07-01T02:42:00.000Z,3503.81000000,3504.54000000,3502.04000000,3504.00000000,272.87970000
2024-07-01T02:43:00.000Z,3504.00000000,3506.46000000,3503.89000000,3505.01000000,180.06310000
2024-07-01T02:44:00.000Z,3505.00000000,3505.00000000,3503.36000000,3503.67000000,341.32460000
2024-07-01T02:45:00.000Z,3503.61000000,3503.61000000,3499.60000000,3500.76000000,427.20820000
2024-07-01T02:46:00.000Z,3500.76000000,3501.31000000,3499.60000000,3499.60000000,145.00960000
2024-07-01T02:47:00.000Z,3499.59000000,3499.59000000,3497.72000000,3498.38000000,41.87460000
2024-07-01T02:48:00.000Z,3498.38000000,3498.91000000,3496.19000000,3498.90000000,188.51230000
2024-07-01T02:49:00.000Z,3498.90000000,3501.35000000,3498.90000000,3501.35000000,102.50960000
2024-07-01T02:50:00.000Z,3501.34000000,3503.79000000,3500.98000000,3501.70000000,134.42970000
2024-07-01T02:51:00.000Z,3501.71000000,3503.80000000,3501.71000000,3503.10000000,125.73100000
2024-07-01T02:52:00.000Z,3503.10000000,3503.10000000,3501.40000000,3501.41000000,71.50480000
2024-07-01T02:53:00.000Z,3501.40000000,3501.57000000,3501.40000000,3501.57000000,32.55100000
2024-07-01T02:54:00.000Z,3501.57000000,3501.57000000,3500.09000000,3500.97000000,120.21060000
2024-07-01T02:55:00.000Z,3500.98000000,3502.46000000,3498.95000000,3498.95000000,223.10080000
2024-07-01T02:56:00.000Z,3498.94000000,3499.80000000,3498.00000000,3499.42000000,249.08790000
2024-07-01T02:57:00.000Z,3499.41000000,3500.53000000,3499.41000000,3500.39000000,158.45840000
2024-07-01T02:58:00.000Z,3500.39000000,3502.00000000,3500.39000000,3501.68000000,212.09180000
2024-07-01T02:59:00.000Z,3501.68000000,3502.45000000,3501.62000000,3502.28000000,153.45830000
2024-07-01T03:00:00.000Z,3502.36000000,3503.20000000,3500.58000000,3500.59000000,179.54440000
2024-07-01T03:01:00.000Z,3500.58000000,3502.60000000,3500.00000000,3501.92000000,148.57170000
2024-07-01T03:02:00.000Z,3501.91000000,3502.30000000,3500.80000000,3502.30000000,124.13680000
2024-07-01T03:03:00.000Z,3502.30000000,3504.40000000,3501.92000000,3504.19000000,136.87920000
2024-07-01T03:04:00.000Z,3504.20000000,3504.60000000,3504.19000000,3504.27000000,227.78030000
2024-07-01T03:05:00.000Z,3504.27000000,3506.34000000,3504.27000000,3505.41000000,179.97710000
2024-07-01T03:06:00.000Z,3505.40000000,3505.41000000,3504.00000000,3505.16000000,185.03010000
2024-07-01T03:07:00.000Z,3505.17000000,3506.66000000,3504.49000000,3504.50000000,153.03000000
2024-07-01T03:08:00.000Z,3504.50000000,3505.29000000,3504.50000000,3505.29000000,172.06750000
2024-07-01T03:09:00.000Z,3505.29000000,3505.67000000,3505.29000000,3505.33000000,78.01280000
2024-07-01T03:10:00.000Z,3505.33000000,3508.00000000,3505.33000000,3507.13000000,179.42180000
2024-07-01T03:11:00.000Z,3507.13000000,3507.13000000,3506.63000000,3506.64000000,61.47500000
2024-07-01T03:12:00.000Z,3506.64000000,3506.64000000,3506.45000000,3506.45000000,64.57910000
2024-07-01T03:13:00.000Z,3506.46000000,3507.40000000,3504.49000000,3506.79000000,277.67440000
2024-07-01T03:14:00.000Z,3506.79000000,3506.97000000,3506.79000000,3506.96000000,50.15520000
2024-07-01T03:15:00.000Z,3506.96000000,3508.05000000,3506.00000000,3507.61000000,133.00500000
2024-07-01T03:16:00.000Z,3507.61000000,3507.61000000,3505.40000000,3505.60000000,434.79980000
2024-07-01T03:17:00.000Z,3505.59000000,3506.40000000,3505.29000000,3506.40000000,78.74240000
2024-07-01T03:18:00.000Z,3506.40000000,3507.79000000,3506.39000000,3507.19000000,120.05310000
2024-07-01T03:19:00.000Z,3507.26000000,3507.75000000,3506.99000000,3507.00000000,58.51520000
2024-07-01T03:20:00.000Z,3506.99000000,3508.38000000,3506.99000000,3507.60000000,79.08020000
2024-07-01T03:21:00.000Z,3507.61000000,3507.61000000,3505.85000000,3506.39000000,162.56940000
2024-07-01T03:22:00.000Z,3506.40000000,3506.40000000,3505.50000000,3505.51000000,65.26660000
2024-07-01T03:23:00.000Z,3505.51000000,3505.51000000,3504.56000000,3504.83000000,66.92670000
2024-07-01T03:24:00.000Z,3504.82000000,3506.80000000,3504.82000000,3506.79000000,134.44710000
2024-07-01T03:25:00.000Z,3506.79000000,3507.31000000,3505.21000000,3505.81000000,238.71390000
2024-07-01T03:26:00.000Z,3505.81000000,3506.80000000,3505.81000000,3506.75000000,68.40400000
2024-07-01T03:27:00.000Z,3506.60000000,3507.60000000,3505.93000000,3507.60000000,219.03040000
2024-07-01T03:28:00.000Z,3507.59000000,3507.76000000,3507.00000000,3507.02000000,108.58180000
2024-07-01T03:29:00.000Z,3507.02000000,3507.02000000,3505.81000000,3506.09000000,85.85430000
2024-07-01T03:30:00.000Z,3506.10000000,3506.53000000,3505.81000000,3505.81000000,53.70030000
2024-07-01T03:31:00.000Z,3505.82000000,3505.82000000,3504.58000000,3505.22000000,250.09420000
2024-07-01T03:32:00.000Z,3505.22000000,3505.22000000,3503.40000000,3503.40000000,97.98220000
2024-07-01T03:33:00.000Z,3503.40000000,3503.83000000,3503.00000000,3503.83000000,178.88770000
2024-07-01T03:34:00.000Z,3503.84000000,3504.60000000,3503.45000000,3503.46000000,110.25120000
2024-07-01T03:35:00.000Z,3503.46000000,3503.70000000,3500.84000000,3500.85000000,109.39370000
2024-07-01T03:36:00.000Z,3500.85000000,3500.85000000,3498.24000000,3498.38000000,317.11650000
2024-07-01T03:37:00.000Z,3498.39000000,3498.39000000,3496.24000000,3497.19000000,129.42140000
2024-07-01T03:38:00.000Z,3497.19000000,3497.20000000,3496.00000000,3497.00000000,49.88400000
2024-07-01T03:39:00.000Z,3497.00000000,3498.00000000,3496.80000000,3497.78000000,162.50560000
2024-07-01T03:40:00.000Z,3497.77000000,3498.00000000,3497.41000000,3497.57000000,93.23200000
2024-07-01T03:41:00.000Z,3497.56000000,3497.57000000,3496.00000000,3496.01000000,40.67260000
2024-07-01T03:42:00.000Z,3496.01000000,3496.59000000,3495.63000000,3495.99000000,210.66610000
2024-07-01T03:43:00.000Z,3495.99000000,3496.00000000,3495.74000000,3495.98000000,40.00210000
2024-07-01T03:44:00.000Z,3495.98000000,3495.99000000,3495.12000000,3495.70000000,65.82280000
2024-07-01T03:45:00.000Z,3495.71000000,3496.59000000,3495.70000000,3496.58000000,285.27520000
2024-07-01T03:46:00.000Z,3496.58000000,3496.59000000,3495.30000000,3495.66000000,115.53850000
2024-07-01T03:47:00.000Z,3495.66000000,3498.39000000,3495.66000000,3498.38000000,148.35740000
2024-07-01T03:48:00.000Z,3498.39000000,3499.60000000,3498.38000000,3499.60000000,82.09210000
2024-07-01T03:49:00.000Z,3499.60000000,3499.91000000,3499.59000000,3499.91000000,30.34680000
2024-07-01T03:50:00.000Z,3499.90000000,3499.91000000,3499.17000000,3499.21000000,62.62130000
2024-07-01T03:51:00.000Z,3499.21000000,3500.53000000,3499.20000000,3499.85000000,80.19730000
2024-07-01T03:52:00.000Z,3499.85000000,3500.53000000,3499.85000000,3500.53000000,40.82840000
2024-07-01T03:53:00.000Z,3500.52000000,3502.40000000,3500.52000000,3501.65000000,515.87620000
2024-07-01T03:54:00.000Z,3501.65000000,3501.65000000,3501.64000000,3501.64000000,14.44390000
2024-07-01T03:55:00.000Z,3501.64000000,3501.64000000,3501.11000000,3501.39000000,75.17370000
2024-07-01T03:56:00.000Z,3501.39000000,3501.39000000,3499.14000000,3499.15000000,114.68520000
2024-07-01T03:57:00.000Z,3499.15000000,3499.15000000,3498.22000000,3498.22000000,20.49080000
2024-07-01T03:58:00.000Z,3498.23000000,3498.23000000,3498.22000000,3498.23000000,14.53390000
2024-07-01T03:59:00.000Z,3498.23000000,3498.23000000,3498.22000000,3498.23000000,13.83060000
2024-07-01T04:00:00.000Z,3498.23000000,3499.73000000,3497.89000000,3497.89000000,198.70250000
2024-07-01T04:01:00.000Z,3497.90000000,3497.90000000,3495.00000000,3495.53000000,210.26430000
2024-07-01T04:02:00.000Z,3495.53000000,3495.53000000,3495.29000000,3495.53000000,68.64840000
2024-07-01T04:03:00.000Z,3495.53000000,3495.53000000,3494.58000000,3495.28000000,95.66730000
2024-07-01T04:04:00.000Z,3495.27000000,3495.28000000,3494.10000000,3494.11000000,86.99850000
2024-07-01T04:05:00.000Z,3494.10000000,3495.27000000,3494.10000000,3495.02000000,219.66730000
2024-07-01T04:06:00.000Z,3495.02000000,3495.02000000,3493.43000000,3493.43000000,220.59230000
2024-07-01T04:07:00.000Z,3493.42000000,3495.00000000,3493.42000000,3495.00000000,60.58670000
2024-07-01T04:08:00.000Z,3495.00000000,3495.79000000,3494.99000000,3495.79000000,83.29450000
2024-07-01T04:09:00.000Z,3495.79000000,3497.61000000,3495.78000000,3497.61000000,48.62070000
2024-07-01T04:10:00.000Z,3497.61000000,3498.99000000,3494.99000000,3495.00000000,230.72700000
2024-07-01T04:11:00.000Z,3495.00000000,3496.32000000,3494.65000000,3496.14000000,154.68150000
2024-07-01T04:12:00.000Z,3496.15000000,3496.15000000,3495.63000000,3495.64000000,21.32710000
2024-07-01T04:13:00.000Z,3495.64000000,3496.08000000,3495.00000000,3496.07000000,36.85820000
2024-07-01T04:14:00.000Z,3496.07000000,3496.14000000,3495.40000000,3495.41000000,34.92720000
2024-07-01T04:15:00.000Z,3495.40000000,3496.78000000,3495.40000000,3496.01000000,166.49060000
2024-07-01T04:16:00.000Z,3496.00000000,3496.00000000,3494.69000000,3494.70000000,79.50790000
2024-07-01T04:17:00.000Z,3494.70000000,3494.70000000,3493.73000000,3493.73000000,121.63790000
2024-07-01T04:18:00.000Z,3493.74000000,3493.74000000,3493.45000000,3493.46000000,28.47370000
2024-07-01T04:19:00.000Z,3493.45000000,3493.46000000,3492.59000000,3493.05000000,81.45010000
2024-07-01T04:20:00.000Z,3493.04000000,3494.40000000,3493.04000000,3494.40000000,79.73110000
2024-07-01T04:21:00.000Z,3494.40000000,3495.20000000,3494.40000000,3494.41000000,78.33380000
2024-07-01T04:22:00.000Z,3494.40000000,3494.40000000,3493.23000000,3493.23000000,109.91900000
2024-07-01T04:23:00.000Z,3493.24000000,3493.95000000,3493.09000000,3493.25000000,151.26080000
2024-07-01T04:24:00.000Z,3493.25000000,3493.26000000,3492.52000000,3492.79000000,90.77540000
2024-07-01T04:25:00.000Z,3492.79000000,3492.80000000,3492.59000000,3492.60000000,43.87030000
2024-07-01T04:26:00.000Z,3492.80000000,3492.83000000,3492.60000000,3492.61000000,78.84330000
2024-07-01T04:27:00.000Z,3492.61000000,3492.61000000,3491.60000000,3491.60000000,51.85400000
2024-07-01T04:28:00.000Z,3491.60000000,3491.98000000,3491.60000000,3491.97000000,48.45540000
2024-07-01T04:29:00.000Z,3491.98000000,3491.98000000,3491.44000000,3491.44000000,44.44050000
2024-07-01T04:30:00.000Z,3491.45000000,3492.14000000,3491.44000000,3492.13000000,70.84810000
2024-07-01T04:31:00.000Z,3492.13000000,3492.14000000,3490.04000000,3490.66000000,84.57860000
2024-07-01T04:32:00.000Z,3490.67000000,3490.84000000,3489.51000000,3489.51000000,153.83530000
