datetime_utc,open,high,low,close,volume
2024-06-07T08:12:00.000Z,71075.22000000,71075.22000000,71051.05000000,71051.05000000,13.91184000
2024-06-07T08:13:00.000Z,71051.05000000,71055.54000000,71048.12000000,71048.12000000,16.64708000
2024-06-07T08:14:00.000Z,71048.13000000,71080.00000000,71048.12000000,71079.99000000,14.81466000
2024-06-07T08:15:00.000Z,71080.00000000,71098.40000000,71079.99000000,71098.39000000,23.61328000
2024-06-07T08:16:00.000Z,71098.39000000,71098.40000000,71080.01000000,71080.01000000,8.73373000
2024-06-07T08:17:00.000Z,71080.02000000,71080.02000000,71073.70000000,71073.71000000,4.35340000
2024-06-07T08:18:00.000Z,71073.70000000,71075.25000000,71073.70000000,71075.24000000,13.53198000
2024-06-07T08:19:00.000Z,71075.25000000,71124.48000000,71075.24000000,71124.47000000,20.62051000
2024-06-07T08:20:00.000Z,71124.47000000,71146.72000000,71124.47000000,71140.00000000,14.76000000
2024-06-07T08:21:00.000Z,71140.01000000,71140.01000000,71116.68000000,71116.68000000,9.84174000
2024-06-07T08:22:00.000Z,71116.69000000,71160.71000000,71116.68000000,71160.70000000,45.28818000
2024-06-07T08:23:00.000Z,71160.71000000,71160.71000000,71152.00000000,71157.72000000,47.88643000
2024-06-07T08:24:00.000Z,71157.72000000,71157.73000000,71150.00000000,71150.00000000,6.81830000
2024-06-07T08:25:00.000Z,71150.00000000,71150.01000000,71141.39000000,71149.26000000,6.34164000
2024-06-07T08:26:00.000Z,71149.26000000,71167.13000000,71149.26000000,71167.12000000,8.57940000
2024-06-07T08:27:00.000Z,71167.12000000,71180.00000000,71167.12000000,71179.99000000,9.93091000
2024-06-07T08:28:00.000Z,71179.99000000,71192.40000000,71179.99000000,71192.40000000,7.45733000
2024-06-07T08:29:00.000Z,71192.40000000,71192.40000000,71160.10000000,71168.33000000,22.28990000
2024-06-07T08:30:00.000Z,71168.34000000,71168.34000000,71137.56000000,71137.56000000,13.61197000
2024-06-07T08:31:00.000Z,71137.56000000,71137.57000000,71137.56000000,71137.56000000,3.48816000
2024-06-07T08:32:00.000Z,71137.57000000,71166.51000000,71137.56000000,71163.58000000,28.58507000
2024-06-07T08:33:00.000Z,71163.58000000,71163.59000000,71132.00000000,71132.00000000,24.80441000
2024-06-07T08:34:00.000Z,71132.00000000,71132.01000000,71130.00000000,71130.00000000,5.16269000
2024-06-07T08:35:00.000Z,71130.01000000,71130.01000000,71090.00000000,71090.00000000,26.63994000
2024-06-07T08:36:00.000Z,71090.01000000,71092.68000000,71080.33000000,71092.67000000,12.38815000
2024-06-07T08:37:00.000Z,71092.68000000,71119.22000000,71092.67000000,71113.00000000,16.52934000
2024-06-07T08:38:00.000Z,71113.01000000,71130.00000000,71113.00000000,71129.99000000,9.41281000
2024-06-07T08:39:00.000Z,71130.00000000,71140.00000000,71129.99000000,71139.99000000,5.01854000
2024-06-07T08:40:00.000Z,71140.00000000,71150.00000000,71120.58000000,71120.58000000,18.54836000
2024-06-07T08:41:00.000Z,71120.58000000,71120.59000000,71090.00000000,71109.99000000,16.50923000
2024-06-07T08:42:00.000Z,71110.00000000,71118.33000000,71109.99000000,71118.33000000,4.80947000
2024-06-07T08:43:00.000Z,71118.32000000,71129.04000000,71115.17000000,71115.17000000,11.82931000
2024-06-07T08:44:00.000Z,71115.18000000,71115.26000000,71104.00000000,71115.25000000,10.83829000
2024-06-07T08:45:00.000Z,71115.26000000,71121.27000000,71115.25000000,71121.26000000,7.69328000
2024-06-07T08:46:00.000Z,71121.27000000,71130.00000000,71121.26000000,71129.99000000,5.39438000
2024-06-07T08:47:00.000Z,71130.00000000,71130.00000000,71129.99000000,71129.99000000,0.99719000
2024-06-07T08:48:00.000Z,71129.99000000,71130.00000000,71112.88000000,71112.88000000,7.43215000
2024-06-07T08:49:00.000Z,71112.89000000,71112.89000000,71101.20000000,71101.21000000,6.07771000
2024-06-07T08:50:00.000Z,71101.20000000,71101.21000000,71101.20000000,71101.20000000,14.83847000
2024-06-07T08:51:00.000Z,71101.20000000,71101.21000000,71101.20000000,71101.20000000,5.13374000
2024-06-07T08:52:00.000Z,71101.21000000,71109.92000000,71101.20000000,71109.91000000,8.15875000
2024-06-07T08:53:00.000Z,71109.91000000,71139.92000000,71109.91000000,71122.00000000,43.25657000
2024-06-07T08:54:00.000Z,71122.01000000,71122.01000000,71122.00000000,71122.00000000,2.64094000
2024-06-07T08:55:00.000Z,71122.00000000,71122.01000000,71122.00000000,71122.00000000,2.05649000
2024-06-07T08:56:00.000Z,71122.01000000,71122.01000000,71122.00000000,71122.00000000,3.60354000
2024-06-07T08:57:00.000Z,71122.01000000,71122.01000000,71122.00000000,71122.00000000,3.74856000
2024-06-07T08:58:00.000Z,71122.01000000,71122.01000000,71100.00000000,71100.00000000,9.29704000
2024-06-07T08:59:00.000Z,71100.00000000,71117.20000000,71100.00000000,71117.20000000,6.29939000
2024-06-07T09:00:00.000Z,71117.20000000,71122.78000000,71117.20000000,71122.78000000,3.10680000
2024-06-07T09:01:00.000Z,71122.78000000,71128.93000000,71110.00000000,71110.01000000,10.86856000
2024-06-07T09:02:00.000Z,71110.00000000,71110.01000000,71095.09000000,71095.09000000,10.11796000
2024-06-07T09:03:00.000Z,71095.09000000,71095.10000000,71060.50000000,71060.51000000,12.01873000
2024-06-07T09:04:00.000Z,71060.51000000,71060.51000000,71060.50000000,71060.51000000,4.91277000
2024-06-07T09:05:00.000Z,71060.51000000,71083.94000000,71060.50000000,71083.94000000,13.17596000
2024-06-07T09:06:00.000Z,71083.94000000,71094.22000000,71080.00000000,71080.00000000,10.59727000
2024-06-07T09:07:00.000Z,71080.01000000,71090.00000000,71074.90000000,71082.87000000,10.02111000
2024-06-07T09:08:00.000Z,71082.87000000,71087.99000000,71082.87000000,71087.99000000,1.94522000
2024-06-07T09:09:00.000Z,71087.98000000,71087.99000000,71087.98000000,71087.98000000,3.77347000
2024-06-07T09:10:00.000Z,71087.98000000,71100.00000000,71087.98000000,71100.00000000,8.04057000
2024-06-07T09:11:00.000Z,71099.99000000,71100.00000000,71099.99000000,71100.00000000,4.74569000
2024-06-07T09:12:00.000Z,71099.99000000,71115.59000000,71099.99000000,71115.59000000,8.04242000
2024-06-07T09:13:00.000Z,71115.59000000,71115.59000000,71115.58000000,71115.58000000,4.03150000
2024-06-07T09:14:00.000Z,71115.59000000,71115.59000000,71115.58000000,71115.59000000,1.75865000
2024-06-07T09:15:00.000Z,71115.58000000,71115.59000000,71106.00000000,71106.01000000,3.94859000
2024-06-07T09:16:00.000Z,71106.01000000,71115.45000000,71106.00000000,71115.45000000,5.14685000
2024-06-07T09:17:00.000Z,71115.45000000,71115.45000000,71108.45000000,71108.46000000,7.35113000
2024-06-07T09:18:00.000Z,71108.45000000,71108.47000000,71108.45000000,71108.46000000,3.42568000
2024-06-07T09:19:00.000Z,71108.47000000,71115.59000000,71108.46000000,71115.58000000,5.67148000
2024-06-07T09:20:00.000Z,71115.58000000,71115.60000000,71115.58000000,71115.60000000,2.91209000
2024-06-07T09:21:00.000Z,71115.59000000,71115.60000000,71107.60000000,71107.82000000,11.00360000
2024-06-07T09:22:00.000Z,71107.81000000,71107.82000000,71099.99000000,71100.00000000,15.27242000
